"","ID","name","latitude","longitude","prov"
"394",1159,"Leptasthenura setaria",-22.887503,-45.68604,"gbif"
"395",1160,"Leptasthenura setaria",-26.078335,-51.1798,"gbif"
"396",1163,"Leptasthenura setaria",-25.654753,-49.158604,"gbif"
"397",1164,"Leptasthenura setaria",-22.841625,-45.89335,"gbif"
"398",1168,"Leptasthenura setaria",-29.378424,-50.87108,"gbif"
"399",1174,"Leptasthenura setaria",-25.56056,-49.232204,"gbif"
"400",1178,"Leptasthenura setaria",-29.017445,-52.149517,"gbif"
"401",1181,"Leptasthenura setaria",-24.542648,-49.911774,"gbif"
"402",1186,"Leptasthenura setaria",-29.163134,-51.197956,"gbif"
"403",1196,"Leptasthenura setaria",-23.8533,-46.9523,"gbif"
"404",1198,"Leptasthenura setaria",-24.247593,-48.846786,"gbif"
"405",1199,"Leptasthenura setaria",-29.437624,-50.60847,"gbif"
"406",1200,"Leptasthenura setaria",-29.442808,-50.580227,"gbif"
"407",1201,"Leptasthenura setaria",-27.95031,-49.851463,"gbif"
"408",1203,"Leptasthenura setaria",-29.39474,-50.87588,"gbif"
"409",1206,"Leptasthenura setaria",-26.216728,-52.021885,"gbif"
"410",1207,"Leptasthenura setaria",-26.2437,-49.383305,"gbif"
"411",1208,"Leptasthenura setaria",-22.458519,-45.396538,"gbif"
"412",1209,"Leptasthenura setaria",-22.326027,-44.609627,"gbif"
"413",1217,"Leptasthenura setaria",-29.524605,-51.02575,"gbif"
"414",1222,"Leptasthenura setaria",-29.423851,-50.38677,"gbif"
"415",1223,"Leptasthenura setaria",-23.853685,-46.952362,"gbif"
"416",1224,"Leptasthenura setaria",-28.293867,-52.18839,"gbif"
"417",1230,"Leptasthenura setaria",-25.029825,-50.565674,"gbif"
"418",1234,"Leptasthenura setaria",-29.416426,-50.480717,"gbif"
"419",1236,"Leptasthenura setaria",-26.558989,-54.778744,"gbif"
"420",1238,"Leptasthenura setaria",-29.218147,-50.18102,"gbif"
"421",1243,"Leptasthenura setaria",-29.280106,-52.32392,"gbif"
"422",1244,"Leptasthenura setaria",-22.261822,-44.50759,"gbif"
"423",1254,"Leptasthenura setaria",-23.74018,-50.937798,"gbif"
"424",1257,"Leptasthenura setaria",-22.329971,-44.531193,"gbif"
"425",1263,"Leptasthenura setaria",-22.736872,-45.5987,"gbif"
"426",1264,"Leptasthenura setaria",-26.551525,-49.376247,"gbif"
"427",1265,"Leptasthenura setaria",-29.480993,-50.17481,"gbif"
"428",1274,"Leptasthenura setaria",-28.38431,-52.171272,"gbif"
"429",1276,"Leptasthenura setaria",-29.442862,-50.611286,"gbif"
"430",1277,"Leptasthenura setaria",-22.456383,-44.711094,"gbif"
"431",1279,"Leptasthenura setaria",-28.884787,-50.816666,"gbif"
"432",1281,"Leptasthenura setaria",-25.384964,-49.015583,"gbif"
"433",1282,"Leptasthenura setaria",-22.672247,-45.591873,"gbif"
"434",1286,"Leptasthenura setaria",-28.983624,-50.876385,"gbif"
"435",1289,"Leptasthenura setaria",-22.745947,-45.811005,"gbif"
"436",1290,"Leptasthenura setaria",-22.737352,-45.601746,"gbif"
"437",1292,"Leptasthenura setaria",-25.254845,-48.88062,"gbif"
"438",1303,"Leptasthenura setaria",-25.427427,-49.210224,"gbif"
"439",1304,"Leptasthenura setaria",-22.690828,-45.487366,"gbif"
"440",1305,"Leptasthenura setaria",-22.320774,-45.367912,"gbif"
"441",1310,"Leptasthenura setaria",-25.385098,-49.015705,"gbif"
"442",1311,"Leptasthenura setaria",-25.857317,-54.168785,"gbif"
"443",1312,"Leptasthenura setaria",-25.030184,-50.565807,"gbif"
"444",1313,"Leptasthenura setaria",-25.630035,-49.081055,"gbif"
"445",1316,"Leptasthenura setaria",-29.443604,-50.585472,"gbif"
"446",1322,"Leptasthenura setaria",-29.442724,-50.611347,"gbif"
"447",1326,"Leptasthenura setaria",-29.158892,-50.08184,"gbif"
"448",1327,"Leptasthenura setaria",-25.385242,-49.014202,"gbif"
"449",1328,"Leptasthenura setaria",-29.049026,-50.143097,"gbif"
"450",1330,"Leptasthenura setaria",-29.149738,-51.571796,"gbif"
"451",1331,"Leptasthenura setaria",-29.357698,-51.934807,"gbif"
"452",1334,"Leptasthenura setaria",-25.384825,-49.01513,"gbif"
"453",1337,"Leptasthenura setaria",-28.819843,-51.134586,"gbif"
"454",1339,"Leptasthenura setaria",-27.877748,-49.442326,"gbif"
"455",1340,"Leptasthenura setaria",-22.323473,-44.786495,"gbif"
"456",1341,"Leptasthenura setaria",-24.604586,-48.583714,"gbif"
"457",1342,"Leptasthenura setaria",-23.841234,-46.71906,"gbif"
"458",1349,"Leptasthenura setaria",-25.845228,-54.560432,"gbif"
"459",1352,"Leptasthenura setaria",-22.353313,-44.796253,"gbif"
"460",1356,"Leptasthenura setaria",-22.739658,-45.59917,"gbif"
"461",1357,"Leptasthenura setaria",-22.631704,-45.593575,"gbif"
"462",1361,"Leptasthenura setaria",-22.691076,-45.491364,"gbif"
"463",1362,"Leptasthenura setaria",-25.426708,-49.21013,"gbif"
"464",1364,"Leptasthenura setaria",-25.426186,-49.21,"gbif"
"465",1368,"Leptasthenura setaria",-26.79975,-51.991096,"gbif"
"466",1372,"Leptasthenura setaria",-29.50249,-51.047527,"gbif"
"467",1375,"Leptasthenura setaria",-22.73183,-45.596634,"gbif"
"468",1376,"Leptasthenura setaria",-28.082994,-53.0045,"gbif"
"469",1378,"Leptasthenura setaria",-22.731504,-45.595318,"gbif"
"470",1403,"Leptasthenura setaria",-25.42415,-49.20429,"gbif"
"471",1405,"Leptasthenura setaria",-22.736877,-45.591118,"gbif"
"472",1409,"Leptasthenura setaria",-25.844664,-54.557957,"gbif"
"473",1413,"Leptasthenura setaria",-22.70189,-45.48246,"gbif"
"474",1417,"Leptasthenura setaria",-22.733236,-45.59505,"gbif"
"475",1422,"Leptasthenura setaria",-24.2472,-48.4174,"gbif"
"476",1426,"Leptasthenura setaria",-23.15512,-44.922108,"gbif"
"477",1430,"Leptasthenura setaria",-25.481577,-49.231442,"gbif"
"478",1434,"Leptasthenura setaria",-25.447388,-49.232822,"gbif"
"479",1435,"Leptasthenura setaria",-27.978981,-49.482117,"gbif"
"480",1436,"Leptasthenura setaria",-25.436445,-49.22062,"gbif"
"481",1437,"Leptasthenura setaria",-25.866535,-50.385002,"gbif"
"482",1438,"Leptasthenura setaria",-26.103607,-51.87489,"gbif"
"483",1444,"Leptasthenura setaria",-29.622953,-50.35483,"gbif"
"484",1445,"Leptasthenura setaria",-25.449305,-49.61512,"gbif"
"485",1446,"Leptasthenura setaria",-25.053677,-50.68534,"gbif"
"486",1447,"Leptasthenura setaria",-25.491608,-49.347595,"gbif"
"487",1448,"Leptasthenura setaria",-29.494635,-50.991646,"gbif"
"488",1449,"Leptasthenura setaria",-24.784748,-50.70394,"gbif"
"489",1454,"Leptasthenura setaria",-28.504433,-52.905018,"gbif"
"490",1455,"Leptasthenura setaria",-25.02256,-50.548058,"gbif"
"491",1458,"Leptasthenura setaria",-25.047392,-50.59442,"gbif"
"492",1466,"Leptasthenura setaria",-25.357077,-49.3332,"gbif"
"493",1471,"Leptasthenura setaria",-24.350082,-50.552708,"gbif"
"494",1473,"Leptasthenura setaria",-25.555906,-49.259697,"gbif"
"495",1475,"Leptasthenura setaria",-25.339333,-49.55079,"gbif"
"496",1476,"Leptasthenura setaria",-29.395494,-50.87895,"gbif"
"497",1477,"Leptasthenura setaria",-25.3879,-49.227497,"gbif"
"498",1480,"Leptasthenura setaria",-27.913567,-52.81526,"gbif"
"499",1484,"Leptasthenura setaria",-25.433495,-49.306374,"gbif"
"500",1487,"Leptasthenura setaria",-25.576103,-50.675346,"gbif"
"501",1488,"Leptasthenura setaria",-27.965282,-49.509254,"gbif"
"502",1490,"Leptasthenura setaria",-26.1069,-51.89563,"gbif"
"503",1494,"Leptasthenura setaria",-24.51615,-48.834633,"gbif"
"504",1495,"Leptasthenura setaria",-24.361044,-49.610096,"gbif"
"505",1497,"Leptasthenura setaria",-25.427122,-49.210613,"gbif"
"506",1500,"Leptasthenura setaria",-25.176397,-49.06831,"gbif"
"507",1502,"Leptasthenura setaria",-24.938137,-50.42228,"gbif"
"508",1505,"Leptasthenura setaria",-22.723997,-45.57768,"gbif"
"509",1508,"Leptasthenura setaria",-24.465302,-50.090984,"gbif"
"510",1509,"Leptasthenura setaria",-24.478823,-50.088398,"gbif"
"511",1514,"Leptasthenura setaria",-27.0845,-49.4043,"gbif"
"512",1515,"Leptasthenura setaria",-25.424463,-49.279102,"gbif"
"513",1516,"Leptasthenura setaria",-22.92207,-46.03576,"gbif"
"514",1530,"Leptasthenura setaria",-28.394634,-49.652782,"gbif"
"515",1532,"Leptasthenura setaria",-22.695436,-45.889313,"gbif"
"516",1534,"Leptasthenura setaria",-29.215233,-51.229588,"gbif"
"517",1538,"Leptasthenura setaria",-25.578392,-49.6739,"gbif"
"518",1539,"Leptasthenura setaria",-25.39557,-49.32788,"gbif"
"519",1540,"Leptasthenura setaria",-29.365143,-50.866386,"gbif"
"520",1544,"Leptasthenura setaria",-25.509655,-49.24839,"gbif"
"521",1547,"Leptasthenura setaria",-26.489967,-52.20088,"gbif"
"522",1549,"Leptasthenura setaria",-27.968906,-49.870525,"gbif"
"523",1551,"Leptasthenura setaria",-22.372622,-44.749325,"gbif"
"524",1554,"Leptasthenura setaria",-27.945257,-49.57365,"gbif"
"525",1555,"Leptasthenura setaria",-29.345915,-52.42051,"gbif"
"526",1557,"Leptasthenura setaria",-22.32544,-44.583847,"gbif"
"527",1562,"Leptasthenura setaria",-25.378132,-49.04409,"gbif"
"528",1565,"Leptasthenura setaria",-24.528185,-49.785336,"gbif"
"529",1567,"Leptasthenura setaria",-28.229565,-49.87014,"gbif"
"530",1570,"Leptasthenura setaria",-25.427011,-49.2104,"gbif"
"531",1571,"Leptasthenura setaria",-25.358963,-49.03069,"gbif"
"532",1572,"Leptasthenura setaria",-29.545464,-50.926086,"gbif"
"533",1575,"Leptasthenura setaria",-26.37905,-52.120464,"gbif"
"534",1577,"Leptasthenura setaria",-24.535812,-49.746864,"gbif"
"535",1578,"Leptasthenura setaria",-25.518114,-49.196568,"gbif"
"536",1582,"Leptasthenura setaria",-25.51621,-49.20835,"gbif"
"537",1583,"Leptasthenura setaria",-27.969482,-49.87165,"gbif"
"538",1586,"Leptasthenura setaria",-27.95806,-49.88098,"gbif"
"539",1590,"Leptasthenura setaria",-25.556679,-49.260204,"gbif"
"540",1592,"Leptasthenura setaria",-25.384136,-49.305767,"gbif"
"541",1595,"Leptasthenura setaria",-24.1029,-52.3171,"gbif"
"542",1601,"Leptasthenura setaria",-22.716179,-45.59319,"gbif"
"543",1602,"Leptasthenura setaria",-22.716358,-45.59326,"gbif"
"544",1603,"Leptasthenura setaria",-27.969574,-49.871716,"gbif"
"545",1604,"Leptasthenura setaria",-25.411997,-49.270374,"gbif"
"546",1607,"Leptasthenura setaria",-22.56811,-46.65146,"gbif"
"547",1608,"Leptasthenura setaria",-22.700865,-45.585583,"gbif"
"548",1611,"Leptasthenura setaria",-25.388363,-49.26651,"gbif"
"549",1615,"Leptasthenura setaria",-27.969349,-49.870544,"gbif"
"550",1627,"Leptasthenura setaria",-24.750954,-49.66881,"gbif"
"551",1628,"Leptasthenura setaria",-24.26133,-49.719658,"gbif"
"552",1629,"Leptasthenura setaria",-28.011301,-49.836872,"gbif"
"553",1631,"Leptasthenura setaria",-22.713049,-45.784203,"gbif"
"554",1633,"Leptasthenura setaria",-29.30918,-50.91217,"gbif"
"555",1634,"Leptasthenura setaria",-22.68752,-45.732437,"gbif"
"556",1635,"Leptasthenura setaria",-25.429436,-49.82248,"gbif"
"557",1637,"Leptasthenura setaria",-24.653044,-49.633396,"gbif"
"558",1639,"Leptasthenura setaria",-22.732693,-45.57048,"gbif"
"559",1643,"Leptasthenura setaria",-27.968609,-49.869648,"gbif"
"560",1644,"Leptasthenura setaria",-25.385103,-49.01519,"gbif"
"561",1647,"Leptasthenura setaria",-24.306526,-49.578323,"gbif"
"562",1648,"Leptasthenura setaria",-25.385202,-49.01532,"gbif"
"563",1649,"Leptasthenura setaria",-22.42934,-45.31782,"gbif"
"564",1652,"Leptasthenura setaria",-26.279545,-51.04961,"gbif"
"565",1657,"Leptasthenura setaria",-27.861319,-50.361366,"gbif"
"566",1659,"Leptasthenura setaria",-24.9565,-50.39872,"gbif"
"567",1661,"Leptasthenura setaria",-26.152815,-51.87378,"gbif"
"568",1666,"Leptasthenura setaria",-26.128529,-51.8877,"gbif"
"569",1667,"Leptasthenura setaria",-28.139267,-49.760864,"gbif"
"570",1677,"Leptasthenura setaria",-22.723347,-45.575054,"gbif"
"571",1679,"Leptasthenura setaria",-26.083658,-49.13492,"gbif"
"572",1680,"Leptasthenura setaria",-23.758097,-47.030296,"gbif"
"573",1681,"Leptasthenura setaria",-22.189941,-44.501472,"gbif"
"574",1686,"Leptasthenura setaria",-29.158236,-50.0788,"gbif"
"575",1689,"Leptasthenura setaria",-22.626429,-44.637356,"gbif"
"576",1694,"Leptasthenura setaria",-23.233702,-45.02109,"gbif"
"577",1700,"Leptasthenura setaria",-25.461786,-49.245007,"gbif"
"578",1701,"Leptasthenura setaria",-22.715195,-45.604713,"gbif"
"579",1705,"Leptasthenura setaria",-23.853798,-46.951912,"gbif"
"580",1708,"Leptasthenura setaria",-28.932919,-52.494064,"gbif"
"581",1709,"Leptasthenura setaria",-22.433458,-45.042717,"gbif"
"582",1716,"Leptasthenura setaria",-25.030746,-50.56652,"gbif"
"583",1719,"Leptasthenura setaria",-26.8546,-54.9255,"gbif"
"584",1721,"Leptasthenura setaria",-25.030632,-50.566433,"gbif"
"585",1722,"Leptasthenura setaria",-25.098722,-48.80948,"gbif"
"586",1732,"Leptasthenura setaria",-26.838413,-54.896687,"gbif"
"587",1733,"Leptasthenura setaria",-24.754688,-51.764473,"gbif"
"588",1734,"Leptasthenura setaria",-25.081696,-50.414646,"gbif"
"589",1738,"Leptasthenura setaria",-22.859337,-46.031902,"gbif"
"590",1742,"Leptasthenura setaria",-25.030766,-50.566242,"gbif"
"591",1743,"Leptasthenura setaria",-25.536617,-49.68801,"gbif"
"592",1746,"Leptasthenura setaria",-22.649939,-45.42649,"gbif"
"593",1751,"Leptasthenura setaria",-27.93311,-49.85843,"gbif"
"594",1759,"Leptasthenura setaria",-26.006586,-51.667793,"gbif"
"595",1769,"Leptasthenura setaria",-29.410189,-50.35894,"gbif"
"596",1774,"Leptasthenura setaria",-25.39462,-51.42362,"gbif"
"597",1776,"Leptasthenura setaria",-28.267675,-50.197514,"gbif"
"598",1777,"Leptasthenura setaria",-23.155071,-44.92195,"gbif"
"599",1778,"Leptasthenura setaria",-23.196398,-44.986877,"gbif"
"600",1781,"Leptasthenura setaria",-23.236343,-45.02355,"gbif"
"601",1785,"Leptasthenura setaria",-23.14987,-44.935974,"gbif"
"602",1787,"Leptasthenura setaria",-25.534931,-49.539238,"gbif"
"603",1788,"Leptasthenura setaria",-28.966455,-51.524666,"gbif"
"604",1791,"Leptasthenura setaria",-28.518099,-49.86852,"gbif"
"605",1792,"Leptasthenura setaria",-25.477428,-49.03531,"gbif"
"606",1793,"Leptasthenura setaria",-25.030798,-50.56653,"gbif"
"607",1799,"Leptasthenura setaria",-25.021427,-50.566387,"gbif"
"608",1800,"Leptasthenura setaria",-26.203512,-49.261852,"gbif"
"609",1801,"Leptasthenura setaria",-25.030762,-50.56668,"gbif"
"610",1806,"Leptasthenura setaria",-23.150259,-44.935062,"gbif"
"611",1808,"Leptasthenura setaria",-22.784462,-45.67805,"gbif"
"612",1809,"Leptasthenura setaria",-25.038132,-50.687744,"gbif"
"613",1811,"Leptasthenura setaria",-22.354553,-45.77882,"gbif"
"614",1813,"Leptasthenura setaria",-24.30674,-49.577873,"gbif"
"615",1815,"Leptasthenura setaria",-22.68658,-45.854973,"gbif"
"616",1824,"Leptasthenura setaria",-26.106289,-51.84624,"gbif"
"617",1825,"Leptasthenura setaria",-26.028404,-53.79902,"gbif"
"618",1832,"Leptasthenura setaria",-26.780613,-51.013065,"gbif"
"619",1834,"Leptasthenura setaria",-25.07171,-50.439034,"gbif"
"620",1839,"Leptasthenura setaria",-25.021465,-50.56634,"gbif"
"621",1840,"Leptasthenura setaria",-28.296795,-52.780132,"gbif"
"622",1847,"Leptasthenura setaria",-22.69563,-45.52121,"gbif"
"623",1849,"Leptasthenura setaria",-23.150507,-44.93449,"gbif"
"624",1850,"Leptasthenura setaria",-22.785284,-45.677887,"gbif"
"625",1852,"Leptasthenura setaria",-25.42303,-49.82078,"gbif"
"626",1861,"Leptasthenura setaria",-22.696823,-45.799965,"gbif"
"627",1869,"Leptasthenura setaria",-29.549036,-51.01456,"gbif"
"628",1872,"Leptasthenura setaria",-25.90364,-51.605503,"gbif"
"629",1875,"Leptasthenura setaria",-26.870775,-54.219917,"gbif"
"630",1884,"Leptasthenura setaria",-23.130426,-44.911274,"gbif"
"631",1886,"Leptasthenura setaria",-25.624239,-50.32544,"gbif"
"632",1887,"Leptasthenura setaria",-23.140202,-44.813797,"gbif"
"633",1889,"Leptasthenura setaria",-28.007355,-50.537872,"gbif"
"634",1890,"Leptasthenura setaria",-22.853626,-45.910126,"gbif"
"635",1894,"Leptasthenura setaria",-28.903652,-51.54791,"gbif"
"636",1895,"Leptasthenura setaria",-25.75573,-49.723568,"gbif"
"637",1898,"Leptasthenura setaria",-22.668907,-45.85955,"gbif"
"638",1899,"Leptasthenura setaria",-25.603874,-50.332767,"gbif"
"639",1902,"Leptasthenura setaria",-29.59381,-50.974854,"gbif"
"640",1907,"Leptasthenura setaria",-26.02303,-48.992367,"gbif"
"641",1908,"Leptasthenura setaria",-25.907717,-51.59902,"gbif"
"642",1917,"Leptasthenura setaria",-29.354458,-50.829823,"gbif"
"643",1928,"Leptasthenura setaria",-26.01384,-50.654263,"gbif"
"644",1936,"Leptasthenura setaria",-28.531794,-52.717873,"gbif"
"645",1938,"Leptasthenura setaria",-25.897413,-51.59345,"gbif"
"646",1939,"Leptasthenura setaria",-22.377745,-44.6934,"gbif"
"647",1944,"Leptasthenura setaria",-22.332723,-44.640063,"gbif"
"648",1945,"Leptasthenura setaria",-25.307514,-49.32597,"gbif"
"649",1946,"Leptasthenura setaria",-23.15153,-44.834774,"gbif"
"650",1956,"Leptasthenura setaria",-22.784565,-45.680645,"gbif"
"651",1959,"Leptasthenura setaria",-29.657513,-50.389946,"gbif"
"652",1960,"Leptasthenura setaria",-28.68895,-50.59714,"gbif"
"653",1969,"Leptasthenura setaria",-29.084745,-50.366165,"gbif"
"654",1978,"Leptasthenura setaria",-24.462927,-50.02166,"gbif"
"655",1980,"Leptasthenura setaria",-29.455153,-50.607048,"gbif"
"656",1985,"Leptasthenura setaria",-26.860249,-54.217094,"gbif"
"657",1988,"Leptasthenura setaria",-22.80581,-45.62566,"gbif"
"658",1993,"Leptasthenura setaria",-22.8519,-46.030685,"gbif"
"659",1995,"Leptasthenura setaria",-22.626831,-45.581642,"gbif"
"660",2004,"Leptasthenura setaria",-25.42788,-49.285084,"gbif"
"661",2005,"Leptasthenura setaria",-25.842123,-54.558147,"gbif"
"662",2012,"Leptasthenura setaria",-28.694208,-50.6105,"gbif"
"663",2020,"Leptasthenura setaria",-26.56428,-51.895996,"gbif"
"664",2024,"Leptasthenura setaria",-25.525225,-49.2226,"gbif"
"665",2026,"Leptasthenura setaria",-28.011568,-49.837322,"gbif"
"666",2027,"Leptasthenura setaria",-25.42338,-49.306248,"gbif"
"667",2030,"Leptasthenura setaria",-25.423403,-49.30622,"gbif"
"668",2031,"Leptasthenura setaria",-26.579546,-51.741592,"gbif"
"669",2032,"Leptasthenura setaria",-25.454138,-49.23434,"gbif"
"670",2038,"Leptasthenura setaria",-22.72395,-45.574028,"gbif"
"671",2040,"Leptasthenura setaria",-26.74302,-51.43082,"gbif"
"672",2044,"Leptasthenura setaria",-26.50196,-51.95864,"gbif"
"673",2049,"Leptasthenura setaria",-23.895836,-51.167873,"gbif"
"674",2053,"Leptasthenura setaria",-25.709286,-49.18251,"gbif"
"675",2054,"Leptasthenura setaria",-26.357958,-53.259636,"gbif"
"676",2061,"Leptasthenura setaria",-26.520096,-53.986965,"gbif"
"677",2062,"Leptasthenura setaria",-25.47189,-49.362263,"gbif"
"678",2064,"Leptasthenura setaria",-29.05479,-50.366154,"gbif"
"679",2067,"Leptasthenura setaria",-28.25083,-50.16527,"gbif"
"680",2068,"Leptasthenura setaria",-28.898235,-50.83067,"gbif"
"681",2069,"Leptasthenura setaria",-26.403824,-52.399357,"gbif"
"682",2071,"Leptasthenura setaria",-29.432007,-50.39358,"gbif"
"683",2074,"Leptasthenura setaria",-22.906794,-45.942142,"gbif"
"684",2075,"Leptasthenura setaria",-25.844442,-54.560173,"gbif"
"685",2077,"Leptasthenura setaria",-22.332663,-45.17183,"gbif"
"686",2079,"Leptasthenura setaria",-28.465336,-50.697536,"gbif"
"687",2080,"Leptasthenura setaria",-22.326729,-44.6067,"gbif"
"688",2082,"Leptasthenura setaria",-22.3647,-44.7445,"gbif"
"689",2084,"Leptasthenura setaria",-25.557558,-49.23668,"gbif"
"690",2086,"Leptasthenura setaria",-22.373007,-44.752293,"gbif"
"691",2092,"Leptasthenura setaria",-28.18296,-50.640827,"gbif"
"692",2093,"Leptasthenura setaria",-25.587364,-49.03621,"gbif"
"693",2095,"Leptasthenura setaria",-22.634247,-45.593475,"gbif"
"694",2099,"Leptasthenura setaria",-22.341736,-45.168774,"gbif"
"695",2100,"Leptasthenura setaria",-25.56255,-49.2386,"gbif"
"696",2108,"Leptasthenura setaria",-25.402674,-49.496777,"gbif"
"697",2109,"Leptasthenura setaria",-26.576805,-51.74784,"gbif"
"698",2115,"Leptasthenura setaria",-23.695135,-46.95977,"gbif"
"699",2116,"Leptasthenura setaria",-29.392454,-50.38154,"gbif"
"700",2117,"Leptasthenura setaria",-22.863848,-46.038727,"gbif"
"701",2118,"Leptasthenura setaria",-22.352867,-44.782658,"gbif"
"702",2119,"Leptasthenura setaria",-22.86138,-46.035946,"gbif"
"703",2126,"Leptasthenura setaria",-28.034107,-49.6146,"gbif"
"704",2127,"Leptasthenura setaria",-24.455084,-49.57239,"gbif"
"705",2134,"Leptasthenura setaria",-22.48801,-43.065884,"gbif"
"706",2137,"Leptasthenura setaria",-27.634418,-52.26441,"gbif"
"707",2138,"Leptasthenura setaria",-25.377949,-49.28199,"gbif"
"708",2141,"Leptasthenura setaria",-22.406586,-44.624233,"gbif"
"709",2143,"Leptasthenura setaria",-23.155437,-44.808994,"gbif"
"710",2158,"Leptasthenura setaria",-26.297514,-49.535435,"gbif"
"711",2167,"Leptasthenura setaria",-28.232058,-51.169632,"gbif"
"712",2171,"Leptasthenura setaria",-27.624226,-52.27481,"gbif"
"713",2172,"Leptasthenura setaria",-26.304956,-53.285965,"gbif"
"714",2173,"Leptasthenura setaria",-28.01651,-49.842957,"gbif"
"715",2175,"Leptasthenura setaria",-24.267147,-48.412624,"gbif"
"716",2180,"Leptasthenura setaria",-27.666935,-49.136307,"gbif"
"717",2182,"Leptasthenura setaria",-26.51935,-53.987885,"gbif"
"718",2189,"Leptasthenura setaria",-27.956924,-49.881123,"gbif"
"719",2191,"Leptasthenura setaria",-22.694725,-45.89039,"gbif"
"720",2194,"Leptasthenura setaria",-29.156693,-51.22962,"gbif"
"721",2197,"Leptasthenura setaria",-25.38939,-49.23229,"gbif"
"722",2199,"Leptasthenura setaria",-29.015919,-50.804974,"gbif"
"723",2203,"Leptasthenura setaria",-25.509584,-49.24847,"gbif"
"724",2204,"Leptasthenura setaria",-26.490799,-53.128277,"gbif"
"725",2206,"Leptasthenura setaria",-27.931849,-49.833492,"gbif"
"726",2207,"Leptasthenura setaria",-26.6301,-54.0999,"gbif"
"727",2208,"Leptasthenura setaria",-27.974994,-49.834766,"gbif"
"728",2209,"Leptasthenura setaria",-25.549016,-49.392326,"gbif"
"729",2211,"Leptasthenura setaria",-25.424923,-49.273422,"gbif"
"730",2213,"Leptasthenura setaria",-22.111253,-44.679085,"gbif"
"731",2214,"Leptasthenura setaria",-25.35636,-49.26627,"gbif"
"732",2215,"Leptasthenura setaria",-22.68997,-45.481415,"gbif"
"733",2218,"Leptasthenura setaria",-28.509857,-52.890408,"gbif"
"734",2221,"Leptasthenura setaria",-24.308775,-48.27367,"gbif"
"735",2230,"Leptasthenura setaria",-22.711136,-45.405594,"gbif"
"736",2231,"Leptasthenura setaria",-22.744013,-45.635628,"gbif"
"737",2233,"Leptasthenura setaria",-28.556381,-51.27458,"gbif"
"738",2240,"Leptasthenura setaria",-27.648846,-52.26803,"gbif"
"739",2242,"Leptasthenura setaria",-22.42043,-45.28745,"gbif"
"740",2244,"Leptasthenura setaria",-26.730669,-53.888733,"gbif"
"741",2246,"Leptasthenura setaria",-25.388857,-49.01553,"gbif"
"742",2253,"Leptasthenura setaria",-22.690657,-45.483456,"gbif"
"743",2260,"Leptasthenura setaria",-29.585892,-50.948097,"gbif"
"744",2261,"Leptasthenura setaria",-26.601763,-54.112698,"gbif"
"745",2262,"Leptasthenura setaria",-22.765165,-45.57416,"gbif"
"746",2268,"Leptasthenura setaria",-29.587355,-50.948124,"gbif"
"747",2287,"Leptasthenura setaria",-26.390871,-52.40485,"gbif"
"748",2288,"Leptasthenura setaria",-22.68993,-45.48136,"gbif"
"749",2291,"Leptasthenura setaria",-23.153181,-44.82129,"gbif"
"750",2300,"Leptasthenura setaria",-26.517998,-53.984653,"gbif"
"751",2302,"Leptasthenura setaria",-26.246092,-49.38259,"gbif"
"752",2304,"Leptasthenura setaria",-26.246016,-49.3825,"gbif"
"753",2307,"Leptasthenura setaria",-29.095213,-50.365906,"gbif"
"754",2312,"Leptasthenura setaria",-25.61165,-54.486324,"gbif"
"755",2315,"Leptasthenura setaria",-27.101294,-55.312122,"gbif"
"756",2319,"Leptasthenura setaria",-22.694643,-45.89027,"gbif"
"757",2320,"Leptasthenura setaria",-25.496578,-48.982944,"gbif"
"758",2323,"Leptasthenura setaria",-22.386023,-44.947342,"gbif"
"759",2324,"Leptasthenura setaria",-24.967604,-49.614147,"gbif"
"760",2329,"Leptasthenura setaria",-23.750467,-50.90627,"gbif"
"761",2336,"Leptasthenura setaria",-26.631155,-54.099033,"gbif"
"762",2338,"Leptasthenura setaria",-25.49936,-49.71393,"gbif"
"763",2340,"Leptasthenura setaria",-23.743425,-50.94153,"gbif"
"764",2342,"Leptasthenura setaria",-24.36145,-49.607388,"gbif"
"765",2344,"Leptasthenura setaria",-23.15052,-44.810555,"gbif"
"766",2345,"Leptasthenura setaria",-24.833866,-49.68275,"gbif"
"767",2348,"Leptasthenura setaria",-25.507896,-49.036682,"gbif"
"768",2352,"Leptasthenura setaria",-25.721087,-54.427998,"gbif"
"769",2361,"Leptasthenura setaria",-22.392729,-44.558796,"gbif"
"770",2369,"Leptasthenura setaria",-26.573074,-52.410183,"gbif"
"771",2370,"Leptasthenura setaria",-25.611807,-54.486317,"gbif"
"772",2371,"Leptasthenura setaria",-27.1459,-49.6788,"gbif"
"773",2372,"Leptasthenura setaria",-22.731253,-45.595932,"gbif"
"774",2381,"Leptasthenura setaria",-29.465115,-50.616722,"gbif"
"775",2390,"Leptasthenura setaria",-25.58015,-50.96731,"gbif"
"776",2391,"Leptasthenura setaria",-25.98307,-54.582027,"gbif"
"777",2399,"Leptasthenura setaria",-28.047182,-49.617577,"gbif"
"778",2403,"Leptasthenura setaria",-22.701853,-45.482502,"gbif"
"779",2410,"Leptasthenura setaria",-25.433979,-49.384525,"gbif"
"780",2413,"Leptasthenura setaria",-24.055788,-47.993736,"gbif"
"781",2426,"Leptasthenura setaria",-25.815405,-54.538177,"gbif"
