"","ID","name","latitude","longitude","prov"
"1389",1389,"Leptasthenura setaria (Temminck, 1824)",-22.731205,-45.5957,"gbif"
"1390",1390,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1391",1391,"Leptasthenura setaria (Temminck, 1824)",-23.841234,-46.71906,"gbif"
"1392",1392,"Leptasthenura setaria (Temminck, 1824)",-22.373522,-44.756813,"gbif"
"1393",1393,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1394",1394,"Leptasthenura setaria (Temminck, 1824)",-23.841234,-46.71906,"gbif"
"1395",1395,"Leptasthenura setaria (Temminck, 1824)",-23.841234,-46.71906,"gbif"
"1396",1396,"Leptasthenura setaria (Temminck, 1824)",-25.45521,-49.806454,"gbif"
"1397",1397,"Leptasthenura setaria (Temminck, 1824)",-23.841234,-46.71906,"gbif"
"1398",1398,"Leptasthenura setaria (Temminck, 1824)",-23.841234,-46.71906,"gbif"
"1399",1399,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1400",1400,"Leptasthenura setaria (Temminck, 1824)",-22.703138,-45.47843,"gbif"
"1401",1401,"Leptasthenura setaria (Temminck, 1824)",-22.373522,-44.756813,"gbif"
"1402",1402,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1403",1403,"Leptasthenura setaria (Temminck, 1824)",-25.42415,-49.20429,"gbif"
"1404",1404,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1405",1405,"Leptasthenura setaria (Temminck, 1824)",-22.736877,-45.591118,"gbif"
"1406",1406,"Leptasthenura setaria (Temminck, 1824)",-26.216728,-52.021885,"gbif"
"1407",1407,"Leptasthenura setaria (Temminck, 1824)",-23.841234,-46.71906,"gbif"
"1408",1408,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1409",1409,"Leptasthenura setaria (Temminck, 1824)",-25.844664,-54.557957,"gbif"
"1410",1410,"Leptasthenura setaria (Temminck, 1824)",-25.45521,-49.806454,"gbif"
"1411",1411,"Leptasthenura setaria (Temminck, 1824)",-25.844664,-54.557957,"gbif"
"1412",1412,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1413",1413,"Leptasthenura setaria (Temminck, 1824)",-22.70189,-45.48246,"gbif"
"1414",1414,"Leptasthenura setaria (Temminck, 1824)",-23.841234,-46.71906,"gbif"
"1415",1415,"Leptasthenura setaria (Temminck, 1824)",-24.26821,-48.412758,"gbif"
"1416",1416,"Leptasthenura setaria (Temminck, 1824)",-22.261608,-44.507496,"gbif"
"1417",1417,"Leptasthenura setaria (Temminck, 1824)",-22.733236,-45.59505,"gbif"
"1418",1418,"Leptasthenura setaria (Temminck, 1824)",-22.693571,-45.490643,"gbif"
"1419",1419,"Leptasthenura setaria (Temminck, 1824)",-29.480993,-50.17481,"gbif"
"1420",1420,"Leptasthenura setaria (Temminck, 1824)",-29.50249,-51.047527,"gbif"
"1421",1421,"Leptasthenura setaria (Temminck, 1824)",-22.73183,-45.596634,"gbif"
"1422",1422,"Leptasthenura setaria (Temminck, 1824)",-24.2472,-48.4174,"gbif"
"1423",1423,"Leptasthenura setaria (Temminck, 1824)",-23.841234,-46.71906,"gbif"
"1424",1424,"Leptasthenura setaria (Temminck, 1824)",-23.841234,-46.71906,"gbif"
"1425",1425,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1426",1426,"Leptasthenura setaria (Temminck, 1824)",-23.15512,-44.922108,"gbif"
"1427",1427,"Leptasthenura setaria (Temminck, 1824)",-22.70189,-45.48246,"gbif"
"1428",1428,"Leptasthenura setaria (Temminck, 1824)",-22.70189,-45.48246,"gbif"
"1429",1429,"Leptasthenura setaria (Temminck, 1824)",-29.568584,-50.94957,"gbif"
"1430",1430,"Leptasthenura setaria (Temminck, 1824)",-25.481577,-49.231442,"gbif"
"1431",1431,"Leptasthenura setaria (Temminck, 1824)",-25.376629,-49.739758,"gbif"
"1432",1432,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1433",1433,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1434",1434,"Leptasthenura setaria (Temminck, 1824)",-25.447388,-49.232822,"gbif"
"1435",1435,"Leptasthenura setaria (Temminck, 1824)",-27.978981,-49.482117,"gbif"
"1436",1436,"Leptasthenura setaria (Temminck, 1824)",-25.436445,-49.22062,"gbif"
"1437",1437,"Leptasthenura setaria (Temminck, 1824)",-25.866535,-50.385002,"gbif"
"1438",1438,"Leptasthenura setaria (Temminck, 1824)",-26.103607,-51.87489,"gbif"
"1439",1439,"Leptasthenura setaria (Temminck, 1824)",-25.376629,-49.739758,"gbif"
"1440",1440,"Leptasthenura setaria (Temminck, 1824)",-26.216728,-52.021885,"gbif"
"1441",1441,"Leptasthenura setaria (Temminck, 1824)",-26.628687,-54.105633,"gbif"
"1442",1442,"Leptasthenura setaria (Temminck, 1824)",-26.628687,-54.105633,"gbif"
"1443",1443,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1444",1444,"Leptasthenura setaria (Temminck, 1824)",-29.622953,-50.35483,"gbif"
"1445",1445,"Leptasthenura setaria (Temminck, 1824)",-25.449305,-49.61512,"gbif"
"1446",1446,"Leptasthenura setaria (Temminck, 1824)",-25.053677,-50.68534,"gbif"
"1447",1447,"Leptasthenura setaria (Temminck, 1824)",-25.491608,-49.347595,"gbif"
"1448",1448,"Leptasthenura setaria (Temminck, 1824)",-29.494635,-50.991646,"gbif"
"1449",1449,"Leptasthenura setaria (Temminck, 1824)",-24.784748,-50.70394,"gbif"
"1450",1450,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1451",1451,"Leptasthenura setaria (Temminck, 1824)",-25.436445,-49.22062,"gbif"
"1452",1452,"Leptasthenura setaria (Temminck, 1824)",-29.538898,-51.08074,"gbif"
"1453",1453,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1454",1454,"Leptasthenura setaria (Temminck, 1824)",-28.504433,-52.905018,"gbif"
"1455",1455,"Leptasthenura setaria (Temminck, 1824)",-25.02256,-50.548058,"gbif"
"1456",1456,"Leptasthenura setaria (Temminck, 1824)",-26.22401,-52.031147,"gbif"
"1457",1457,"Leptasthenura setaria (Temminck, 1824)",-25.02256,-50.548058,"gbif"
"1458",1458,"Leptasthenura setaria (Temminck, 1824)",-25.047392,-50.59442,"gbif"
"1459",1459,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1460",1460,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1461",1461,"Leptasthenura setaria (Temminck, 1824)",-25.436445,-49.22062,"gbif"
"1462",1462,"Leptasthenura setaria (Temminck, 1824)",-25.376629,-49.739758,"gbif"
"1463",1463,"Leptasthenura setaria (Temminck, 1824)",-26.628687,-54.105633,"gbif"
"1464",1464,"Leptasthenura setaria (Temminck, 1824)",-26.22401,-52.031147,"gbif"
"1465",1465,"Leptasthenura setaria (Temminck, 1824)",-28.197609,-51.728344,"gbif"
"1466",1466,"Leptasthenura setaria (Temminck, 1824)",-25.357077,-49.3332,"gbif"
"1467",1467,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1468",1468,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1469",1469,"Leptasthenura setaria (Temminck, 1824)",-26.390871,-52.406116,"gbif"
"1470",1470,"Leptasthenura setaria (Temminck, 1824)",-29.132784,-51.202457,"gbif"
"1471",1471,"Leptasthenura setaria (Temminck, 1824)",-24.350082,-50.552708,"gbif"
"1472",1472,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1473",1473,"Leptasthenura setaria (Temminck, 1824)",-25.555906,-49.259697,"gbif"
"1474",1474,"Leptasthenura setaria (Temminck, 1824)",-29.458334,-50.581112,"gbif"
"1475",1475,"Leptasthenura setaria (Temminck, 1824)",-25.339333,-49.55079,"gbif"
"1476",1476,"Leptasthenura setaria (Temminck, 1824)",-29.395494,-50.87895,"gbif"
"1477",1477,"Leptasthenura setaria (Temminck, 1824)",-25.3879,-49.227497,"gbif"
"1478",1478,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1479",1479,"Leptasthenura setaria (Temminck, 1824)",-24.102978,-52.315624,"gbif"
"1480",1480,"Leptasthenura setaria (Temminck, 1824)",-27.913567,-52.81526,"gbif"
"1481",1481,"Leptasthenura setaria (Temminck, 1824)",-25.099901,-48.811634,"gbif"
"1482",1482,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1483",1483,"Leptasthenura setaria (Temminck, 1824)",-25.436445,-49.22062,"gbif"
"1484",1484,"Leptasthenura setaria (Temminck, 1824)",-25.433495,-49.306374,"gbif"
"1485",1485,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1486",1486,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1487",1487,"Leptasthenura setaria (Temminck, 1824)",-25.576103,-50.675346,"gbif"
"1488",1488,"Leptasthenura setaria (Temminck, 1824)",-27.965282,-49.509254,"gbif"
"1489",1489,"Leptasthenura setaria (Temminck, 1824)",-25.339333,-49.55079,"gbif"
"1490",1490,"Leptasthenura setaria (Temminck, 1824)",-26.1069,-51.89563,"gbif"
"1491",1491,"Leptasthenura setaria (Temminck, 1824)",-24.350082,-50.552708,"gbif"
"1492",1492,"Leptasthenura setaria (Temminck, 1824)",-28.504433,-52.905018,"gbif"
"1493",1493,"Leptasthenura setaria (Temminck, 1824)",-22.723818,-45.57771,"gbif"
"1494",1494,"Leptasthenura setaria (Temminck, 1824)",-24.51615,-48.834633,"gbif"
"1495",1495,"Leptasthenura setaria (Temminck, 1824)",-24.361044,-49.610096,"gbif"
"1496",1496,"Leptasthenura setaria (Temminck, 1824)",-29.458334,-50.581112,"gbif"
"1497",1497,"Leptasthenura setaria (Temminck, 1824)",-25.427122,-49.210613,"gbif"
"1498",1498,"Leptasthenura setaria (Temminck, 1824)",-25.339333,-49.55079,"gbif"
"1499",1499,"Leptasthenura setaria (Temminck, 1824)",-26.632334,-54.102165,"gbif"
"1500",1500,"Leptasthenura setaria (Temminck, 1824)",-25.176397,-49.06831,"gbif"
"1501",1501,"Leptasthenura setaria (Temminck, 1824)",-22.73724,-45.58983,"gbif"
"1502",1502,"Leptasthenura setaria (Temminck, 1824)",-24.938137,-50.42228,"gbif"
"1503",1503,"Leptasthenura setaria (Temminck, 1824)",-25.099901,-48.811634,"gbif"
"1504",1504,"Leptasthenura setaria (Temminck, 1824)",-29.556591,-50.99939,"gbif"
"1505",1505,"Leptasthenura setaria (Temminck, 1824)",-22.723997,-45.57768,"gbif"
"1506",1506,"Leptasthenura setaria (Temminck, 1824)",-29.494635,-50.991646,"gbif"
"1507",1507,"Leptasthenura setaria (Temminck, 1824)",-25.449305,-49.61512,"gbif"
"1508",1508,"Leptasthenura setaria (Temminck, 1824)",-24.465302,-50.090984,"gbif"
"1509",1509,"Leptasthenura setaria (Temminck, 1824)",-24.478823,-50.088398,"gbif"
"1510",1510,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1511",1511,"Leptasthenura setaria (Temminck, 1824)",-22.558086,-45.282764,"gbif"
"1512",1512,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1513",1513,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1514",1514,"Leptasthenura setaria (Temminck, 1824)",-27.0845,-49.4043,"gbif"
"1515",1515,"Leptasthenura setaria (Temminck, 1824)",-25.424463,-49.279102,"gbif"
"1516",1516,"Leptasthenura setaria (Temminck, 1824)",-22.92207,-46.03576,"gbif"
"1517",1517,"Leptasthenura setaria (Temminck, 1824)",-25.45521,-49.806454,"gbif"
"1518",1518,"Leptasthenura setaria (Temminck, 1824)",-26.628687,-54.105633,"gbif"
"1519",1519,"Leptasthenura setaria (Temminck, 1824)",-22.723997,-45.57768,"gbif"
"1520",1520,"Leptasthenura setaria (Temminck, 1824)",-29.556591,-50.99939,"gbif"
"1521",1521,"Leptasthenura setaria (Temminck, 1824)",-22.261608,-44.507496,"gbif"
"1522",1522,"Leptasthenura setaria (Temminck, 1824)",-24.350082,-50.552708,"gbif"
"1523",1523,"Leptasthenura setaria (Temminck, 1824)",-26.628687,-54.105633,"gbif"
"1524",1524,"Leptasthenura setaria (Temminck, 1824)",-26.536896,-51.606956,"gbif"
"1525",1525,"Leptasthenura setaria (Temminck, 1824)",-26.628687,-54.105633,"gbif"
"1526",1526,"Leptasthenura setaria (Temminck, 1824)",-25.427122,-49.210613,"gbif"
"1527",1527,"Leptasthenura setaria (Temminck, 1824)",-29.389723,-50.39389,"gbif"
"1528",1528,"Leptasthenura setaria (Temminck, 1824)",-25.339333,-49.55079,"gbif"
"1529",1529,"Leptasthenura setaria (Temminck, 1824)",-26.216728,-52.021885,"gbif"
"1530",1530,"Leptasthenura setaria (Temminck, 1824)",-28.394634,-49.652782,"gbif"
"1531",1531,"Leptasthenura setaria (Temminck, 1824)",-28.011583,-49.832825,"gbif"
"1532",1532,"Leptasthenura setaria (Temminck, 1824)",-22.695436,-45.889313,"gbif"
"1533",1533,"Leptasthenura setaria (Temminck, 1824)",-29.458334,-50.581112,"gbif"
"1534",1534,"Leptasthenura setaria (Temminck, 1824)",-29.215233,-51.229588,"gbif"
"1535",1535,"Leptasthenura setaria (Temminck, 1824)",-25.339333,-49.55079,"gbif"
"1536",1536,"Leptasthenura setaria (Temminck, 1824)",-25.339333,-49.55079,"gbif"
"1537",1537,"Leptasthenura setaria (Temminck, 1824)",-24.102978,-52.315624,"gbif"
"1538",1538,"Leptasthenura setaria (Temminck, 1824)",-25.578392,-49.6739,"gbif"
"1539",1539,"Leptasthenura setaria (Temminck, 1824)",-25.39557,-49.32788,"gbif"
"1540",1540,"Leptasthenura setaria (Temminck, 1824)",-29.365143,-50.866386,"gbif"
"1541",1541,"Leptasthenura setaria (Temminck, 1824)",-28.197609,-51.728344,"gbif"
"1542",1542,"Leptasthenura setaria (Temminck, 1824)",-28.197609,-51.728344,"gbif"
"1543",1543,"Leptasthenura setaria (Temminck, 1824)",-28.197609,-51.728344,"gbif"
"1544",1544,"Leptasthenura setaria (Temminck, 1824)",-25.509655,-49.24839,"gbif"
"1545",1545,"Leptasthenura setaria (Temminck, 1824)",-22.723818,-45.57771,"gbif"
"1546",1546,"Leptasthenura setaria (Temminck, 1824)",-25.337227,-48.91355,"gbif"
"1547",1547,"Leptasthenura setaria (Temminck, 1824)",-26.489967,-52.20088,"gbif"
"1548",1548,"Leptasthenura setaria (Temminck, 1824)",-26.632334,-54.102165,"gbif"
"1549",1549,"Leptasthenura setaria (Temminck, 1824)",-27.968906,-49.870525,"gbif"
"1550",1550,"Leptasthenura setaria (Temminck, 1824)",-26.216728,-52.021885,"gbif"
"1551",1551,"Leptasthenura setaria (Temminck, 1824)",-22.372622,-44.749325,"gbif"
"1552",1552,"Leptasthenura setaria (Temminck, 1824)",-24.94845,-50.41079,"gbif"
"1553",1553,"Leptasthenura setaria (Temminck, 1824)",-29.568584,-50.94957,"gbif"
"1554",1554,"Leptasthenura setaria (Temminck, 1824)",-27.945257,-49.57365,"gbif"
"1555",1555,"Leptasthenura setaria (Temminck, 1824)",-29.345915,-52.42051,"gbif"
"1556",1556,"Leptasthenura setaria (Temminck, 1824)",-26.632334,-54.102165,"gbif"
"1557",1557,"Leptasthenura setaria (Temminck, 1824)",-22.32544,-44.583847,"gbif"
"1558",1558,"Leptasthenura setaria (Temminck, 1824)",-22.659224,-45.854992,"gbif"
"1559",1559,"Leptasthenura setaria (Temminck, 1824)",-23.74018,-50.937798,"gbif"
"1560",1560,"Leptasthenura setaria (Temminck, 1824)",-29.442808,-50.580227,"gbif"
"1561",1561,"Leptasthenura setaria (Temminck, 1824)",-22.723818,-45.57771,"gbif"
"1562",1562,"Leptasthenura setaria (Temminck, 1824)",-25.378132,-49.04409,"gbif"
"1563",1563,"Leptasthenura setaria (Temminck, 1824)",-22.32544,-44.583847,"gbif"
"1564",1564,"Leptasthenura setaria (Temminck, 1824)",-24.94845,-50.41079,"gbif"
"1565",1565,"Leptasthenura setaria (Temminck, 1824)",-24.528185,-49.785336,"gbif"
"1566",1566,"Leptasthenura setaria (Temminck, 1824)",-22.32544,-44.583847,"gbif"
"1567",1567,"Leptasthenura setaria (Temminck, 1824)",-28.229565,-49.87014,"gbif"
"1568",1568,"Leptasthenura setaria (Temminck, 1824)",-26.216728,-52.021885,"gbif"
"1569",1569,"Leptasthenura setaria (Temminck, 1824)",-24.102978,-52.315624,"gbif"
"1570",1570,"Leptasthenura setaria (Temminck, 1824)",-25.427011,-49.2104,"gbif"
"1571",1571,"Leptasthenura setaria (Temminck, 1824)",-25.358963,-49.03069,"gbif"
"1572",1572,"Leptasthenura setaria (Temminck, 1824)",-29.545464,-50.926086,"gbif"
"1573",1573,"Leptasthenura setaria (Temminck, 1824)",-23.74018,-50.937798,"gbif"
"1574",1574,"Leptasthenura setaria (Temminck, 1824)",-22.373522,-44.756813,"gbif"
"1575",1575,"Leptasthenura setaria (Temminck, 1824)",-26.37905,-52.120464,"gbif"
"1576",1576,"Leptasthenura setaria (Temminck, 1824)",-22.32544,-44.583847,"gbif"
"1577",1577,"Leptasthenura setaria (Temminck, 1824)",-24.535812,-49.746864,"gbif"
"1578",1578,"Leptasthenura setaria (Temminck, 1824)",-25.518114,-49.196568,"gbif"
"1579",1579,"Leptasthenura setaria (Temminck, 1824)",-26.632334,-54.102165,"gbif"
"1580",1580,"Leptasthenura setaria (Temminck, 1824)",-26.536896,-51.606956,"gbif"
"1581",1581,"Leptasthenura setaria (Temminck, 1824)",-26.216728,-52.021885,"gbif"
"1582",1582,"Leptasthenura setaria (Temminck, 1824)",-25.51621,-49.20835,"gbif"
"1583",1583,"Leptasthenura setaria (Temminck, 1824)",-27.969482,-49.87165,"gbif"
"1584",1584,"Leptasthenura setaria (Temminck, 1824)",-24.94845,-50.41079,"gbif"
"1585",1585,"Leptasthenura setaria (Temminck, 1824)",-24.528185,-49.785336,"gbif"
"1586",1586,"Leptasthenura setaria (Temminck, 1824)",-27.95806,-49.88098,"gbif"
"1587",1587,"Leptasthenura setaria (Temminck, 1824)",-23.74018,-50.937798,"gbif"
"1588",1588,"Leptasthenura setaria (Temminck, 1824)",-25.561188,-50.21143,"gbif"
"1589",1589,"Leptasthenura setaria (Temminck, 1824)",-24.94845,-50.41079,"gbif"
"1590",1590,"Leptasthenura setaria (Temminck, 1824)",-25.556679,-49.260204,"gbif"
"1591",1591,"Leptasthenura setaria (Temminck, 1824)",-24.535812,-49.746864,"gbif"
"1592",1592,"Leptasthenura setaria (Temminck, 1824)",-25.384136,-49.305767,"gbif"
"1593",1593,"Leptasthenura setaria (Temminck, 1824)",-26.216728,-52.021885,"gbif"
"1594",1594,"Leptasthenura setaria (Temminck, 1824)",-24.528185,-49.785336,"gbif"
"1595",1595,"Leptasthenura setaria (Temminck, 1824)",-24.1029,-52.3171,"gbif"
"1596",1596,"Leptasthenura setaria (Temminck, 1824)",-25.561188,-50.21143,"gbif"
"1597",1597,"Leptasthenura setaria (Temminck, 1824)",-22.691557,-45.50286,"gbif"
"1598",1598,"Leptasthenura setaria (Temminck, 1824)",-22.691557,-45.50286,"gbif"
"1599",1599,"Leptasthenura setaria (Temminck, 1824)",-26.536896,-51.606956,"gbif"
"1600",1600,"Leptasthenura setaria (Temminck, 1824)",-22.723818,-45.57771,"gbif"
"1601",1601,"Leptasthenura setaria (Temminck, 1824)",-22.716179,-45.59319,"gbif"
"1602",1602,"Leptasthenura setaria (Temminck, 1824)",-22.716358,-45.59326,"gbif"
"1603",1603,"Leptasthenura setaria (Temminck, 1824)",-27.969574,-49.871716,"gbif"
"1604",1604,"Leptasthenura setaria (Temminck, 1824)",-25.411997,-49.270374,"gbif"
"1605",1605,"Leptasthenura setaria (Temminck, 1824)",-22.723818,-45.57771,"gbif"
"1606",1606,"Leptasthenura setaria (Temminck, 1824)",-25.561188,-50.21143,"gbif"
"1607",1607,"Leptasthenura setaria (Temminck, 1824)",-22.56811,-46.65146,"gbif"
"1608",1608,"Leptasthenura setaria (Temminck, 1824)",-22.700865,-45.585583,"gbif"
"1609",1609,"Leptasthenura setaria (Temminck, 1824)",-22.723818,-45.57771,"gbif"
"1610",1610,"Leptasthenura setaria (Temminck, 1824)",-26.632334,-54.102165,"gbif"
"1611",1611,"Leptasthenura setaria (Temminck, 1824)",-25.388363,-49.26651,"gbif"
"1612",1612,"Leptasthenura setaria (Temminck, 1824)",-27.969574,-49.871716,"gbif"
"1613",1613,"Leptasthenura setaria (Temminck, 1824)",-26.632334,-54.102165,"gbif"
"1614",1614,"Leptasthenura setaria (Temminck, 1824)",-29.319885,-50.50345,"gbif"
"1615",1615,"Leptasthenura setaria (Temminck, 1824)",-27.969349,-49.870544,"gbif"
"1616",1616,"Leptasthenura setaria (Temminck, 1824)",-25.561188,-50.21143,"gbif"
"1617",1617,"Leptasthenura setaria (Temminck, 1824)",-22.703138,-45.47843,"gbif"
"1618",1618,"Leptasthenura setaria (Temminck, 1824)",-25.561188,-50.21143,"gbif"
"1619",1619,"Leptasthenura setaria (Temminck, 1824)",-26.632334,-54.102165,"gbif"
"1620",1620,"Leptasthenura setaria (Temminck, 1824)",-25.561188,-50.21143,"gbif"
"1621",1621,"Leptasthenura setaria (Temminck, 1824)",-27.969482,-49.87165,"gbif"
"1622",1622,"Leptasthenura setaria (Temminck, 1824)",-25.176397,-49.06831,"gbif"
"1623",1623,"Leptasthenura setaria (Temminck, 1824)",-22.716358,-45.59326,"gbif"
"1624",1624,"Leptasthenura setaria (Temminck, 1824)",-29.319885,-50.50345,"gbif"
"1625",1625,"Leptasthenura setaria (Temminck, 1824)",-27.969349,-49.870544,"gbif"
"1626",1626,"Leptasthenura setaria (Temminck, 1824)",-22.703138,-45.47843,"gbif"
"1627",1627,"Leptasthenura setaria (Temminck, 1824)",-24.750954,-49.66881,"gbif"
"1628",1628,"Leptasthenura setaria (Temminck, 1824)",-24.26133,-49.719658,"gbif"
"1629",1629,"Leptasthenura setaria (Temminck, 1824)",-28.011301,-49.836872,"gbif"
"1630",1630,"Leptasthenura setaria (Temminck, 1824)",-22.703138,-45.47843,"gbif"
"1631",1631,"Leptasthenura setaria (Temminck, 1824)",-22.713049,-45.784203,"gbif"
"1632",1632,"Leptasthenura setaria (Temminck, 1824)",-22.703138,-45.47843,"gbif"
"1633",1633,"Leptasthenura setaria (Temminck, 1824)",-29.30918,-50.91217,"gbif"
"1634",1634,"Leptasthenura setaria (Temminck, 1824)",-22.68752,-45.732437,"gbif"
"1635",1635,"Leptasthenura setaria (Temminck, 1824)",-25.429436,-49.82248,"gbif"
"1636",1636,"Leptasthenura setaria (Temminck, 1824)",-22.700865,-45.585583,"gbif"
"1637",1637,"Leptasthenura setaria (Temminck, 1824)",-24.653044,-49.633396,"gbif"
"1638",1638,"Leptasthenura setaria (Temminck, 1824)",-26.536896,-51.606956,"gbif"
"1639",1639,"Leptasthenura setaria (Temminck, 1824)",-22.732693,-45.57048,"gbif"
"1640",1640,"Leptasthenura setaria (Temminck, 1824)",-25.561188,-50.21143,"gbif"
"1641",1641,"Leptasthenura setaria (Temminck, 1824)",-24.057072,-47.993073,"gbif"
"1642",1642,"Leptasthenura setaria (Temminck, 1824)",-25.561188,-50.21143,"gbif"
"1643",1643,"Leptasthenura setaria (Temminck, 1824)",-27.968609,-49.869648,"gbif"
"1644",1644,"Leptasthenura setaria (Temminck, 1824)",-25.385103,-49.01519,"gbif"
"1645",1645,"Leptasthenura setaria (Temminck, 1824)",-22.716179,-45.59319,"gbif"
"1646",1646,"Leptasthenura setaria (Temminck, 1824)",-27.969482,-49.87165,"gbif"
"1647",1647,"Leptasthenura setaria (Temminck, 1824)",-24.306526,-49.578323,"gbif"
"1648",1648,"Leptasthenura setaria (Temminck, 1824)",-25.385202,-49.01532,"gbif"
"1649",1649,"Leptasthenura setaria (Temminck, 1824)",-22.42934,-45.31782,"gbif"
"1650",1650,"Leptasthenura setaria (Temminck, 1824)",-22.723818,-45.57771,"gbif"
"1651",1651,"Leptasthenura setaria (Temminck, 1824)",-26.216728,-52.021885,"gbif"
"1652",1652,"Leptasthenura setaria (Temminck, 1824)",-26.279545,-51.04961,"gbif"
"1653",1653,"Leptasthenura setaria (Temminck, 1824)",-26.632334,-54.102165,"gbif"
"1654",1654,"Leptasthenura setaria (Temminck, 1824)",-24.102978,-52.315624,"gbif"
"1655",1655,"Leptasthenura setaria (Temminck, 1824)",-26.536896,-51.606956,"gbif"
"1656",1656,"Leptasthenura setaria (Temminck, 1824)",-27.969482,-49.87165,"gbif"
"1657",1657,"Leptasthenura setaria (Temminck, 1824)",-27.861319,-50.361366,"gbif"
"1658",1658,"Leptasthenura setaria (Temminck, 1824)",-22.707119,-45.46667,"gbif"
"1659",1659,"Leptasthenura setaria (Temminck, 1824)",-24.9565,-50.39872,"gbif"
"1660",1660,"Leptasthenura setaria (Temminck, 1824)",-23.155016,-44.92196,"gbif"
"1661",1661,"Leptasthenura setaria (Temminck, 1824)",-26.152815,-51.87378,"gbif"
"1662",1662,"Leptasthenura setaria (Temminck, 1824)",-29.556591,-50.99939,"gbif"
"1663",1663,"Leptasthenura setaria (Temminck, 1824)",-25.36205,-49.260918,"gbif"
"1664",1664,"Leptasthenura setaria (Temminck, 1824)",-26.520718,-53.981667,"gbif"
"1665",1665,"Leptasthenura setaria (Temminck, 1824)",-22.73724,-45.58983,"gbif"
"1666",1666,"Leptasthenura setaria (Temminck, 1824)",-26.128529,-51.8877,"gbif"
"1667",1667,"Leptasthenura setaria (Temminck, 1824)",-28.139267,-49.760864,"gbif"
"1668",1668,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1669",1669,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1670",1670,"Leptasthenura setaria (Temminck, 1824)",-25.561188,-50.21143,"gbif"
"1671",1671,"Leptasthenura setaria (Temminck, 1824)",-25.383707,-49.266407,"gbif"
"1672",1672,"Leptasthenura setaria (Temminck, 1824)",-26.632334,-54.102165,"gbif"
"1673",1673,"Leptasthenura setaria (Temminck, 1824)",-24.102978,-52.315624,"gbif"
"1674",1674,"Leptasthenura setaria (Temminck, 1824)",-25.405142,-49.28684,"gbif"
"1675",1675,"Leptasthenura setaria (Temminck, 1824)",-26.551525,-49.376247,"gbif"
"1676",1676,"Leptasthenura setaria (Temminck, 1824)",-22.876017,-46.029797,"gbif"
"1677",1677,"Leptasthenura setaria (Temminck, 1824)",-22.723347,-45.575054,"gbif"
"1678",1678,"Leptasthenura setaria (Temminck, 1824)",-22.73724,-45.58983,"gbif"
"1679",1679,"Leptasthenura setaria (Temminck, 1824)",-26.083658,-49.13492,"gbif"
"1680",1680,"Leptasthenura setaria (Temminck, 1824)",-23.758097,-47.030296,"gbif"
"1681",1681,"Leptasthenura setaria (Temminck, 1824)",-22.189941,-44.501472,"gbif"
"1682",1682,"Leptasthenura setaria (Temminck, 1824)",-25.378326,-49.284336,"gbif"
"1683",1683,"Leptasthenura setaria (Temminck, 1824)",-27.951292,-49.93415,"gbif"
"1684",1684,"Leptasthenura setaria (Temminck, 1824)",-26.520718,-53.981667,"gbif"
"1685",1685,"Leptasthenura setaria (Temminck, 1824)",-26.520718,-53.981667,"gbif"
